DISTRITO,PROVINCIA,DEPARTAMENTO,Temp_Min,Temp_Max,Temp_Media,Temp_Desv,Temp_Mediana,Rango
YURA,AREQUIPA,AREQUIPA,-3.287977933883667,11.707322120666504,3.6194244384765626,4.62045548127301,3.998274564743042,14.9953
CAMANA,CAMANA,AREQUIPA,17.838457107543945,17.838457107543945,17.838457107543945,0.0,17.838457107543945,0.0
JOSE MARIA QUIMPER,CAMANA,AREQUIPA,,,,,,--
MARIANO NICOLAS VALCARCEL,CAMANA,AREQUIPA,10.1998291015625,15.289637565612793,12.969976806640625,1.3764173545663998,12.719598770141602,5.0898085
MARISCAL CACERES,CAMANA,AREQUIPA,12.8519868850708,17.58502769470215,14.609490966796875,1.3704850317679294,14.218856811523438,4.733041
NICOLAS DE PIEROLA,CAMANA,AREQUIPA,12.682060241699219,16.800073623657227,14.441171499399038,1.0798328598865172,14.382522583007812,4.1180134
OCOÑA,CAMANA,AREQUIPA,9.854565620422363,16.572484970092773,13.166169539741848,1.9340242742923737,13.302242279052734,6.7179193
QUILCA,CAMANA,AREQUIPA,13.000972747802734,16.63720703125,14.749059677124023,1.0264201452948327,14.682249069213867,3.6362343
SAMUEL PASTOR,CAMANA,AREQUIPA,16.03036117553711,17.466032028198242,16.74819564819336,0.7178354263311999,16.74819564819336,1.4356709
CAYMA,AREQUIPA,AREQUIPA,-1.90446937084198,3.398782968521118,0.09418202936649323,2.2186118901573453,-1.3808273077011108,5.303252
CERRO COLORADO,AREQUIPA,AREQUIPA,1.1954489946365356,8.600253105163574,6.28541882832845,2.7312004103581224,7.732004642486572,7.404804
MOLLEBAYA,AREQUIPA,AREQUIPA,,,,,,--
POCSI,AREQUIPA,AREQUIPA,-0.03381118178367615,7.541694641113281,4.139315032958985,2.5011098951787933,4.391786098480225,7.5755057
SABANDIA,AREQUIPA,AREQUIPA,,,,,,--
SAN JUAN DE SIGUAS,AREQUIPA,AREQUIPA,12.111918449401855,12.111918449401855,12.111918449401855,0.0,12.111918449401855,0.0
ACARI,CARAVELI,AREQUIPA,11.612648010253906,16.15926170349121,13.652903238932291,1.2582994561157776,13.409135818481445,4.5466137
BELLA UNION,CARAVELI,AREQUIPA,12.824024200439453,16.181495666503906,14.868443931021341,0.9592572059728389,14.980274200439453,3.3574715
WANCHAQ,CUSCO,CUSCO,4.630107879638672,4.630107879638672,4.630107879638672,0.0,4.630107879638672,0.0
AREQUIPA,AREQUIPA,AREQUIPA,8.4635648727417,8.4635648727417,8.4635648727417,0.0,8.4635648727417,0.0
ALTO SELVA ALEGRE,AREQUIPA,AREQUIPA,6.4576640129089355,7.304015636444092,6.880839824676514,0.4231758117675781,6.880839824676514,0.8463516
JOSE LUIS BUSTAMANTE Y RIVERO,AREQUIPA,AREQUIPA,,,,,,--
MIRAFLORES,AREQUIPA,AREQUIPA,9.4252290725708,9.4252290725708,9.4252290725708,0.0,9.4252290725708,0.0
PAUCARPATA,AREQUIPA,AREQUIPA,9.048237800598145,10.504517555236816,9.77637767791748,0.7281398773193359,9.77637767791748,1.4562798
SACHACA,AREQUIPA,AREQUIPA,,,,,,--
JACOBO HUNTER,AREQUIPA,AREQUIPA,9.580545425415039,9.580545425415039,9.580545425415039,0.0,9.580545425415039,0.0
MARIANO MELGAR,AREQUIPA,AREQUIPA,7.062005519866943,7.062005519866943,7.062005519866943,0.0,7.062005519866943,0.0
YANAHUARA,AREQUIPA,AREQUIPA,,,,,,--
ISLAY,ISLAY,AREQUIPA,12.813190460205078,16.45585060119629,14.811065673828125,1.0790229186223135,14.795720100402832,3.6426601
ANCHIHUAY,LA MAR,AYACUCHO,3.1557729244232178,17.281675338745117,8.879115295410156,5.274463976986382,7.923447608947754,14.125902
UCHURACCAY,HUANTA,AYACUCHO,2.5225250720977783,7.291872024536133,3.8203682899475098,1.540099435129593,3.1452558040618896,4.769347
INKAWASI,LA CONVENCION,CUSCO,1.3161163330078125,16.081768035888672,9.501572926839193,4.5814831024241,9.901236534118652,14.765652
PUCACOLPA,HUANTA,AYACUCHO,3.2095673084259033,17.36724281311035,8.372685114542643,4.148096984814337,7.215498924255371,14.157676
VILLA VIRGEN,LA CONVENCION,CUSCO,4.948833465576172,16.73652458190918,10.785774739583333,3.4806887993832456,11.056614875793457,11.787691
ANDAYMARCA,TAYACAJA,HUANCAVELICA,3.2466371059417725,15.235504150390625,10.054058710734049,4.486260555655351,11.051970481872559,11.988867
SAN PEDRO DE CACHORA,ABANCAY,APURIMAC,6.977877140045166,12.410110473632812,9.599163055419922,2.5011514847199017,9.505332946777344,5.4322333
CHINCHEROS,CHINCHEROS,APURIMAC,3.9488046169281006,11.935742378234863,8.71969985961914,2.629584024516353,9.208539962768555,7.9869375
CURAHUASI,ABANCAY,APURIMAC,0.3649989068508148,13.992928504943848,6.454896003969254,3.962999404683493,5.452566146850586,13.62793
OCOBAMBA,CHINCHEROS,APURIMAC,3.4484755992889404,10.66726016998291,6.714385986328125,2.513687999155495,6.15690803527832,7.2187843
HUANIPACA,ABANCAY,APURIMAC,4.331578731536865,15.222323417663574,9.610931396484375,3.5937583731387392,10.203970909118652,10.890745
TALAVERA,ANDAHUAYLAS,APURIMAC,4.7567877769470215,11.505008697509766,7.369428253173828,2.331787615052838,6.329213619232178,6.748221
PACOBAMBA,ANDAHUAYLAS,APURIMAC,6.001112461090088,15.225024223327637,10.28121109008789,3.3949551309592296,9.711756706237793,9.223911
ANCO_HUALLO,CHINCHEROS,APURIMAC,4.88267707824707,5.3611979484558105,5.1219377517700195,0.2392604351044889,5.1219377517700195,0.47852087
HUANCABAMBA,HUANCABAMBA,PIURA,9.060269355773926,14.54185962677002,11.316980361938477,1.295976009437444,11.464351654052734,5.4815903
BUENOS AIRES,MORROPON,PIURA,20.081501007080078,20.5402889251709,20.337892320421005,0.14494830779534332,20.34733009338379,0.45878792
LALAQUIZ,HUANCABAMBA,PIURA,13.464340209960938,18.5152530670166,16.547865295410155,1.734553399959623,16.88395118713379,5.050913
MORROPON,MORROPON,PIURA,19.329923629760742,20.605445861816406,20.181361607142858,0.4331543639958303,20.361066818237305,1.2755222
YAMANGO,MORROPON,PIURA,11.264362335205078,19.53110122680664,16.038870675223215,3.167344606047758,17.583723068237305,8.266739
LA MATANZA,MORROPON,PIURA,19.62406349182129,20.53232192993164,20.206980678013394,0.19333183644905746,20.253753662109375,0.90825844
CATACAOS,PIURA,PIURA,19.815038681030273,21.02225685119629,20.231313069661457,0.27724985425857307,20.184534072875977,1.2072182
PIURA,PIURA,PIURA,20.901582717895508,21.063724517822266,20.952764892578124,0.060941147679564336,20.913415908813477,0.1621418
PACAIPAMPA,AYABACA,PIURA,9.662444114685059,17.548166275024414,13.974237778607536,2.354713787652215,14.363626480102539,7.885722
CHALACO,MORROPON,PIURA,11.50728702545166,16.943098068237305,14.106143188476562,1.8587372846229484,14.323867797851562,5.435811
CHULUCANAS,MORROPON,PIURA,18.59453582763672,20.780550003051758,20.35357892071759,0.41140949304813457,20.395811080932617,2.1860142
CASTILLA,PIURA,PIURA,20.450929641723633,21.109159469604492,20.85109363902699,0.19621303013707014,20.927127838134766,0.6582298
PAITA,PAITA,PIURA,19.85409164428711,20.76995277404785,20.269220525568183,0.24967426030980314,20.16790008544922,0.9158611
FRIAS,AYABACA,PIURA,10.309420585632324,19.5427303314209,15.46805886661305,3.0741874407165244,16.321733474731445,9.23331
COLAN,PAITA,PIURA,20.49029541015625,20.63743782043457,20.56690788269043,0.06543045129820592,20.569950103759766,0.14714241
TAMARINDO,PAITA,PIURA,20.79767417907715,20.873445510864258,20.835559844970703,0.03788566589355469,20.835559844970703,0.07577133
SAPILLICA,AYABACA,PIURA,12.081877708435059,18.57763671875,16.929835001627605,1.910959778094271,17.43281364440918,6.495759
IGNACIO ESCUDERO,SULLANA,PIURA,20.641530990600586,21.06928062438965,20.863959176199778,0.13029513882638186,20.876970291137695,0.42774963
LAGUNAS,AYABACA,PIURA,10.825392723083496,16.859477996826172,14.722181047712054,1.9891524479871325,14.865753173828125,6.0340853
QUERECOTILLO,SULLANA,PIURA,20.311689376831055,21.381057739257812,20.812110900878906,0.3830676566524156,20.795825958251953,1.0693684
PAIMAS,AYABACA,PIURA,18.316293716430664,20.5632266998291,19.430273056030273,0.7451847089052174,19.533437728881836,2.246933
MONTERO,AYABACA,PIURA,16.277236938476562,19.30171012878418,17.75702667236328,1.2492403271865549,17.724578857421875,3.0244732
LAS LOMAS,PIURA,PIURA,19.21367835998535,21.21901512145996,20.590977718955592,0.5629970096309197,20.707719802856445,2.0053368
AYABACA,AYABACA,PIURA,9.43001651763916,18.936220169067383,15.357611338297525,2.0936262781413473,15.692486763000488,9.506204
LA BREA,TALARA,PIURA,19.445035934448242,21.03729820251465,20.503518911508415,0.3796446855913322,20.510360717773438,1.5922623
JILILI,AYABACA,PIURA,16.91950225830078,19.419267654418945,18.463184356689453,0.9341614452363722,18.756982803344727,2.4997654
SICCHEZ,AYABACA,PIURA,17.657320022583008,17.657320022583008,17.657320022583008,0.0,17.657320022583008,0.0
LANCONES,SULLANA,PIURA,18.232370376586914,21.384910583496094,20.49893527560764,0.8260958336847798,20.774322509765625,3.1525402
SUYO,AYABACA,PIURA,17.595243453979492,21.312021255493164,20.51990443638393,0.7405832502462897,20.69611358642578,3.7167778
PARIÑAS,TALARA,PIURA,19.60405158996582,21.19867515563965,20.75900181361607,0.40148002204889466,20.891111373901367,1.5946236
LOBITOS,TALARA,PIURA,20.992446899414062,21.256410598754883,21.115590413411457,0.10480956688593095,21.10352325439453,0.2639637
LOS ORGANOS,TALARA,PIURA,21.158777236938477,21.73505210876465,21.511579241071427,0.21256459592150695,21.584909439086914,0.5762749
MANCORA,TALARA,PIURA,21.540494918823242,21.938833236694336,21.797622680664062,0.1524579061827086,21.85558319091797,0.39833832
BELLAVISTA,SULLANA,PIURA,,,,,,--
